store_id,item_id,wm_yr_wk,sell_price
store_1,item_16,201805,9.63
store_1,item_16,201800,0.0
store_1,item_16,201936,70.52
store_1,item_16,201815,23.74
store_1,item_16,201956,34.79
store_1,item_16,201953,0.0
store_1,item_16,201877,0.0
store_1,item_16,201950,0.0
store_1,item_16,201848,0.0
store_1,item_23,201813,18.41
store_1,item_23,201943,0.0
store_1,item_23,201956,0.0
store_1,item_23,201963,0.0
store_1,item_23,201811,0.0
store_1,item_23,201904,9.68
store_1,item_23,201961,70.84
store_1,item_23,201892,86.89
store_1,item_34,201906,8.44
store_1,item_34,201810,0.0
store_1,item_34,201931,9.92
store_1,item_34,201809,0.0
store_1,item_34,201993,65.16
store_1,item_34,201953,10.41
store_1,item_35,201852,0.0
store_1,item_35,201836,0.0
store_1,item_35,201992,2.83
store_1,item_35,201970,0.0
store_1,item_35,201918,0.0
store_1,item_35,201999,9.84
store_1,item_38,201834,0.0
store_1,item_38,201820,0.0
store_1,item_38,201860,0.0
store_1,item_38,201903,2.67
store_1,item_38,201911,86.25
store_1,item_42,201995,6.06
store_1,item_42,201859,0.0
store_1,item_42,201834,14.97
store_1,item_42,201842,0.0
store_1,item_42,201939,32.44
store_1,item_43,201926,9.7
store_1,item_43,201964,0.0
store_1,item_43,201841,9.6
store_1,item_43,201842,43.36
store_1,item_43,201986,0.0
store_1,item_45,201820,23.72
store_1,item_45,201832,7.53
store_1,item_45,201920,0.0
store_1,item_45,201834,0.0
store_1,item_45,201818,0.0
store_1,item_45,201940,0.0
store_1,item_47,201854,5.47
store_1,item_47,201936,0.0
store_1,item_47,201913,0.0
store_1,item_47,201952,0.0
store_1,item_47,201860,85.09
store_1,item_6,201955,9.55
store_1,item_6,201836,9.72
store_1,item_6,201907,39.8
store_1,item_6,201928,0.0
store_1,item_6,201947,0.0
store_1,item_6,201909,10.01
store_1,item_6,201984,0.0
store_10,item_1,201857,0.0
store_10,item_1,201947,84.83
store_10,item_1,201997,48.34
store_10,item_1,201882,0.0
store_10,item_1,201876,0.0
store_10,item_1,201981,9.81
store_10,item_24,201829,49.6
store_10,item_24,201831,0.0
store_10,item_24,201918,80.66
store_10,item_24,201949,10.49
store_10,item_24,201886,0.0
store_10,item_26,201984,0.0
store_10,item_26,201801,0.0
store_10,item_26,201995,9.85
store_10,item_26,201833,0.0
store_10,item_26,201931,1.56
store_10,item_3,201960,9.86
store_10,item_3,201838,93.14
store_10,item_3,201813,0.0
store_10,item_3,201987,0.0
store_10,item_3,201801,0.0
store_10,item_32,201973,0.0
store_10,item_32,201924,10.09
store_10,item_32,201984,99.65
store_10,item_32,201937,9.69
store_10,item_32,201954,9.86
store_10,item_32,201962,0.0
store_10,item_33,201906,10.41
store_10,item_33,201993,27.4
store_10,item_33,201806,67.48
store_10,item_33,201831,44.31
store_10,item_33,201822,0.0
store_10,item_33,201830,0.0
store_10,item_4,201863,10.15
store_10,item_4,201959,0.0
store_10,item_4,201828,53.81
store_10,item_4,201846,0.0
store_10,item_4,201885,0.0
store_10,item_4,201942,10.24
store_10,item_4,201870,0.0
store_10,item_47,201987,0.0
store_10,item_47,201868,9.98
store_10,item_47,201994,0.0
store_10,item_47,201929,2.81
store_10,item_47,201951,46.32
store_10,item_47,201995,0.0
store_10,item_9,201887,9.42
store_10,item_9,201892,26.78
store_10,item_9,201889,0.0
store_10,item_9,201928,0.0
store_10,item_9,201886,69.9
store_2,item_2,201983,10.31
store_2,item_2,201860,67.23
store_2,item_2,201884,0.0
store_2,item_2,201859,43.76
store_2,item_2,201969,0.0
store_2,item_23,201943,0.0
store_2,item_23,201884,0.0
store_2,item_23,201904,47.38
store_2,item_23,201828,21.99
store_2,item_23,201833,9.11
store_2,item_23,201861,70.78
store_2,item_32,201869,0.0
store_2,item_32,201973,10.47
store_2,item_32,201996,10.19
store_2,item_32,201998,10.45
store_2,item_32,201835,0.0
store_2,item_32,201815,37.34
store_2,item_33,201801,0.0
store_2,item_33,201832,15.04
store_2,item_33,201993,9.74
store_2,item_33,201880,3.0
store_2,item_33,201968,7.58
store_2,item_33,201978,0.0
store_2,item_33,201822,0.0
store_2,item_33,201887,54.0
store_2,item_43,201867,0.0
store_2,item_43,201975,79.48
store_2,item_43,201940,13.78
store_2,item_43,201805,0.0
store_2,item_43,201975,0.0
store_2,item_43,201956,9.58
store_2,item_6,201846,36.58
store_2,item_6,201889,0.0
store_2,item_6,201846,10.21
store_2,item_6,201983,0.0
store_2,item_6,201981,9.92
store_2,item_6,201954,9.94
store_2,item_9,201919,0.0
store_2,item_9,201848,0.0
store_2,item_9,201865,10.42
store_2,item_9,201990,9.54
store_2,item_9,201811,43.23
store_2,item_9,201877,69.72
store_2,item_9,201817,10.33
store_2,item_9,201905,0.0
store_3,item_17,201941,9.99
store_3,item_17,201976,0.0
store_3,item_17,201964,0.0
store_3,item_17,201847,0.0
store_3,item_17,201871,9.81
store_3,item_17,201893,9.52
store_3,item_17,201821,94.48
store_3,item_17,201822,0.0
store_3,item_17,201934,10.19
store_3,item_17,201812,10.04
store_3,item_17,201986,13.72
store_3,item_33,201894,85.34
store_3,item_33,201984,9.89
store_3,item_33,201944,10.31
store_3,item_33,201986,9.85
store_3,item_33,201902,21.71
store_3,item_33,201866,5.11
store_3,item_33,201886,0.0
store_3,item_33,201898,0.0
store_3,item_33,201845,0.0
